452 1458 1286 172 11.797 94.8378
#timestep,clever_speedup,fast_speedup,clever_time,fast_time,zero_time,clever_iter,fast_iter,zero_iter,clever_sav,fast_sav,tridiagTime,cuspHintTime,clever_iter_perc_savings,fast_iter_perc_savings,channel%%,current%%,solver%%
6.59,0.794829,1.25895,1.1016,0.695488,0.875584,1,1,2,1,1,0.420384,0.681216,50,50,2.86759,3.20592,93.9265
6.6,0.803361,1.27377,1.09862,0.692896,0.882592,1,1,2,1,1,0.41888,0.679744,50,50,2.82368,3.23958,93.9367
6.61,0.787853,1.26189,1.11907,0.698688,0.881664,1,1,2,1,1,0.426272,0.6928,50,50,2.78652,3.15232,94.0612
6.62,0.805729,1.28608,1.10822,0.694304,0.892928,1,1,2,1,1,0.428864,0.67936,50,50,2.80427,3.08959,94.1061
6.63,0.803344,1.26889,1.09853,0.695488,0.882496,1,1,2,1,1,0.418432,0.680096,50,50,2.80985,3.26676,93.9234
6.64,0.79417,1.26506,1.10771,0.695392,0.879712,1,1,2,1,1,0.419584,0.688128,50,50,2.81044,3.19331,93.9962
6.65,0.78283,1.24268,1.12531,0.708896,0.880928,1,1,2,1,1,0.419648,0.705664,50,50,2.75794,3.17257,94.0695
6.66,0.818779,1.31133,1.1151,0.696256,0.913024,1,1,2,1,1,0.430464,0.68464,50,50,2.70022,3.11106,94.1887
6.67,0.792342,1.26239,1.10736,0.69504,0.877408,1,1,2,1,1,0.418912,0.688448,50,50,2.84341,3.17745,93.9791
6.68,0.797033,1.2341,1.10016,0.710528,0.876864,1,1,2,1,1,0.419424,0.680736,50,50,2.8587,3.27099,93.8703
6.69,0.784998,1.22462,1.11434,0.714304,0.874752,1,1,2,1,1,0.41872,0.695616,50,50,2.7678,3.19985,94.0324
6.7,0.799462,1.27298,1.1063,0.694784,0.884448,1,1,2,1,1,0.424704,0.6816,50,50,2.70064,2.9898,94.3096
6.71,0.79961,1.24081,1.1001,0.708928,0.879648,1,1,2,1,1,0.419808,0.680288,50,50,2.8587,3.27645,93.8649
6.72,0.796668,1.25859,1.0985,0.695328,0.875136,1,1,2,1,1,0.4192,0.679296,50,50,2.84072,3.21292,93.9464
6.73,0.786835,1.2423,1.11328,0.70512,0.875968,1,1,2,1,1,0.419552,0.693728,50,50,2.78566,3.21526,93.9991
6.74,0.812993,1.30478,1.11466,0.694528,0.906208,1,1,2,1,1,0.433024,0.681632,50,50,2.67482,3.02136,94.3038
6.75,0.799528,1.26165,1.09869,0.696256,0.878432,1,1,2,1,1,0.418752,0.679936,50,50,2.853,3.23048,93.9165
6.76,0.793328,1.25922,1.10413,0.695616,0.875936,1,1,2,1,1,0.422816,0.681312,50,50,2.84999,3.22835,93.9217
6.77,0.8005,1.27913,1.11286,0.696448,0.890848,1,1,2,1,1,0.420736,0.692128,50,50,2.80369,3.17138,94.0249
6.78,0.803157,1.27924,1.10902,0.696288,0.89072,1,1,2,1,1,0.427584,0.68144,50,50,2.70734,2.99303,94.2996
6.79,0.80588,1.2793,1.10035,0.693152,0.886752,1,1,2,1,1,0.419264,0.681088,50,50,2.80601,3.24317,93.9508
6.8,0.79082,1.2628,1.10848,0.694176,0.876608,1,1,2,1,1,0.419808,0.688672,50,50,2.77981,3.1843,94.0359
6.81,0.811173,1.28346,1.10781,0.70016,0.898624,1,1,2,1,1,0.422656,0.685152,50,50,2.83101,3.20287,93.9661
6.82,0.819195,1.21992,1.11094,0.746016,0.91008,1,1,2,1,1,0.430048,0.680896,50,50,2.70916,3.04848,94.2424
6.83,0.570976,1.25774,1.53539,0.697024,0.876672,1,1,2,1,1,0.420544,1.11485,50,50,2.07321,2.36995,95.5568
6.84,0.788767,1.26127,1.11498,0.69728,0.879456,1,1,2,1,1,0.418688,0.696288,50,50,2.79764,3.20231,94.0001
6.85,0.79816,1.26866,1.10979,0.698208,0.885792,1,1,2,1,1,0.420544,0.689248,50,50,2.79735,3.19581,94.0068
6.86,0.791375,1.26939,1.11158,0.692992,0.87968,1,1,2,1,1,0.423584,0.688,50,50,2.76738,2.98714,94.2455
6.87,0.798524,1.24629,1.10131,0.705632,0.879424,1,1,2,1,1,0.419168,0.682144,50,50,2.79529,3.25663,93.9481
6.88,0.799773,1.25523,1.09859,0.699968,0.878624,1,1,2,1,1,0.41936,0.679232,50,50,2.82172,3.21857,93.9597
6.89,0.795161,1.24967,1.11088,0.706848,0.883328,1,1,2,1,1,0.422176,0.688704,50,50,2.78831,3.23498,93.9767
6.9,0.811197,1.29884,1.11168,0.694304,0.901792,1,1,2,1,1,0.431072,0.680608,50,50,2.69134,3.0576,94.2511
6.91,0.853328,1.34999,1.10352,0.697536,0.941664,1,1,2,1,1,0.421184,0.682336,50,50,2.92525,3.23546,93.8393
6.92,0.797919,1.26266,1.10102,0.695776,0.878528,1,1,2,1,1,0.41952,0.681504,50,50,2.80902,3.2649,93.9261
6.93,0.786627,1.2383,1.10979,0.704992,0.872992,1,1,2,1,1,0.42352,0.686272,50,50,2.79758,3.18794,94.0145
6.94,0.795012,1.26038,1.10336,0.695968,0.877184,1,1,2,1,1,0.420448,0.682912,50,50,2.73108,3.00719,94.2617
6.95,0.803338,1.2675,1.0985,0.696224,0.882464,1,1,2,1,1,0.418368,0.680128,50,50,2.8233,3.26375,93.9129
6.96,0.797981,1.17835,1.09978,0.744768,0.8776,1,1,2,1,1,0.419456,0.68032,50,50,2.892,3.51833,93.5897
6.97,0.777036,1.22917,1.1265,0.712128,0.875328,1,1,2,1,1,0.428448,0.698048,50,50,2.75624,3.13319,94.1106
6.98,0.797701,1.27334,1.11059,0.695744,0.88592,1,1,2,1,1,0.42944,0.681152,50,50,2.69382,3.06042,94.2458
6.99,0.803785,1.27188,1.0992,0.694656,0.88352,1,1,2,1,1,0.419648,0.679552,50,50,2.863,3.20755,93.9294
7,0.78666,1.25709,1.11206,0.695904,0.874816,1,1,2,1,1,0.419264,0.6928,50,50,2.77808,3.2163,94.0056
7.01,0.78038,1.24688,1.11917,0.700448,0.873376,1,1,2,1,1,0.42768,0.691488,50,50,2.72791,2.99747,94.2746
7.02,0.787386,1.25765,1.1127,0.69664,0.876128,1,1,2,1,1,0.426752,0.685952,50,50,2.68811,2.99192,94.32
7.03,0.779417,1.20897,1.12589,0.725856,0.877536,1,1,2,1,1,0.433024,0.692864,50,50,2.7849,3.27085,93.9442
7.04,0.797569,1.2499,1.0977,0.700448,0.875488,1,1,2,1,1,0.418912,0.678784,50,50,2.81451,3.26899,93.9165
7.05,0.790327,1.25513,1.1129,0.700768,0.879552,1,1,2,1,1,0.419584,0.693312,50,50,2.76336,3.20138,94.0353
7.06,0.791692,1.10786,1.10928,0.792704,0.878208,1,1,2,1,1,0.428384,0.680896,50,50,2.73891,3.0704,94.1907
7.07,0.797892,1.24883,1.09882,0.702048,0.876736,1,1,2,1,1,0.41872,0.680096,50,50,2.8997,3.25499,93.8453
7.08,0.796095,1.26268,1.1031,0.695488,0.878176,1,1,2,1,1,0.420032,0.683072,50,50,2.81744,3.25341,93.9292
7.09,0.796674,1.25971,1.11206,0.703296,0.885952,1,1,2,1,1,0.425344,0.68672,50,50,2.76334,3.18015,94.0565
7.1,0.561869,1.26652,1.56461,0.694112,0.879104,1,1,2,1,1,0.455904,1.1087,50,50,2.569,2.20088,95.2301
7.11,0.799232,1.26538,1.10042,0.69504,0.879488,1,1,2,1,1,0.420224,0.680192,50,50,2.90756,3.2976,93.7948
7.12,0.798658,1.26015,1.10141,0.698048,0.879648,1,1,2,1,1,0.420608,0.6808,50,50,2.80417,3.21647,93.9794
7.13,0.781005,1.26337,1.12266,0.694016,0.8768,1,1,2,1,1,0.434496,0.68816,50,50,2.65289,2.95423,94.3929
7.14,0.795514,1.26841,1.10576,0.693504,0.879648,1,1,2,1,1,0.425792,0.679968,50,50,2.70506,3.06774,94.2272
7.15,0.804648,1.2682,1.10029,0.698112,0.885344,1,1,2,1,1,0.419392,0.680896,50,50,2.87876,3.20924,93.912
7.16,0.797377,1.25768,1.10298,0.699296,0.879488,1,1,2,1,1,0.419904,0.683072,50,50,2.84975,3.24479,93.9055
7.17,0.786755,1.24944,1.12051,0.705568,0.881568,1,1,2,1,1,0.425152,0.69536,50,50,2.67626,2.95116,94.3726
7.18,0.836184,1.32555,1.10368,0.696224,0.92288,1,1,2,1,1,0.419744,0.683936,50,50,2.70839,3.03088,94.2607
7.19,0.7875,1.2583,1.11466,0.6976,0.877792,1,1,2,1,1,0.418752,0.695904,50,50,2.80026,3.2292,93.9705
7.2,0.791394,1.25924,1.1103,0.697792,0.878688,1,1,2,1,1,0.419424,0.69088,50,50,2.799,3.18647,94.0145
7.21,0.775334,1.21114,1.14374,0.732192,0.886784,1,1,2,1,1,0.444448,0.699296,50,50,2.76032,2.82899,94.4107
7.22,0.786761,1.25922,1.11334,0.695616,0.875936,1,1,2,1,1,0.418912,0.694432,50,50,2.77673,3.24672,93.9766
7.23,0.796639,1.24695,1.10054,0.703104,0.876736,1,1,2,1,1,0.419776,0.680768,50,50,2.8491,3.20422,93.9467
7.24,0.798183,1.25785,1.09914,0.697472,0.877312,1,1,2,1,1,0.418176,0.68096,50,50,2.80581,3.2625,93.9317
7.25,0.79249,1.2492,1.11632,0.708192,0.884672,1,1,2,1,1,0.42704,0.68928,50,50,2.76392,3.1684,94.0677
7.26,0.797266,1.25848,1.10237,0.698368,0.87888,1,1,2,1,1,0.420736,0.681632,50,50,2.88152,3.20593,93.9126
7.27,0.800362,1.26517,1.09782,0.694496,0.878656,1,1,2,1,1,0.417888,0.679936,50,50,2.84346,3.26765,93.8889
7.28,0.798813,1.26689,1.09987,0.693504,0.878592,1,1,2,1,1,0.41952,0.680352,50,50,2.81051,3.2206,93.9689
7.29,0.777194,1.21749,1.13376,0.723744,0.881152,1,1,2,1,1,0.445088,0.688672,50,50,3.52178,3.01264,93.4656
7.3,0.794518,1.2647,1.10554,0.694528,0.878368,1,1,2,1,1,0.425728,0.679808,50,50,2.67881,3.07709,94.2441
7.31,0.793449,1.26472,1.10694,0.694464,0.878304,1,1,2,1,1,0.424352,0.682592,50,50,2.88631,3.18771,93.926
7.32,0.799009,1.26403,1.09808,0.694112,0.877376,1,1,2,1,1,0.418272,0.679808,50,50,2.80819,3.27075,93.9211
7.33,0.804249,1.26948,1.10851,0.702272,0.89152,1,1,2,1,1,0.42384,0.684672,50,50,2.71557,3.02577,94.2587
7.34,0.801242,1.27446,1.10752,0.696288,0.887392,1,1,2,1,1,0.425408,0.682112,50,50,2.68738,2.98174,94.3309
7.35,0.788115,1.26083,1.11306,0.695744,0.877216,1,1,2,1,1,0.419072,0.693984,50,50,2.76442,3.24272,93.9929
7.36,0.80279,1.27393,1.10355,0.695424,0.88592,1,1,2,1,1,0.42128,0.682272,50,50,2.86197,3.22958,93.9085
7.37,0.708971,1.26488,1.2471,0.699008,0.88416,1,1,2,1,1,0.426848,0.820256,50,50,2.4224,2.6975,94.8801
7.38,0.838632,1.35758,1.12736,0.696416,0.94544,1,1,2,1,1,0.426688,0.700672,50,50,2.65335,3.02016,94.3265
7.39,0.786306,1.25542,1.11277,0.69696,0.874976,1,1,2,1,1,0.41856,0.694208,50,50,2.81751,3.1555,94.027
7.4,0.799692,1.25279,1.10022,0.702304,0.87984,1,1,2,1,1,0.418848,0.681376,50,50,2.82171,3.26149,93.9168
7.41,0.782896,1.25669,1.12742,0.702368,0.882656,1,1,2,1,1,0.42768,0.699744,50,50,2.73063,2.95015,94.3192
7.42,0.795019,1.24093,1.10106,0.705408,0.87536,1,1,2,1,1,0.418976,0.68208,50,50,2.84286,3.19242,93.9647
7.43,0.798383,1.25473,1.10006,0.699968,0.878272,1,1,2,1,1,0.418304,0.68176,50,50,2.78939,3.29208,93.9185
7.44,0.841392,1.33201,1.10058,0.6952,0.926016,1,1,2,1,1,0.419712,0.680864,50,50,2.80259,3.25057,93.9468
7.45,0.768375,1.25549,1.14502,0.700768,0.879808,1,1,2,1,1,0.426816,0.718208,50,50,2.61705,2.88906,94.4939
7.46,0.796847,1.26405,1.10214,0.694784,0.87824,1,1,2,1,1,0.421472,0.680672,50,50,2.85948,3.25474,93.8858
7.47,0.796206,1.25923,1.09994,0.695488,0.875776,1,1,2,1,1,0.418496,0.68144,50,50,2.91427,3.20378,93.882
7.48,0.788305,1.24092,1.11149,0.70608,0.876192,1,1,2,1,1,0.430336,0.681152,50,50,2.78492,3.20983,94.0052
7.49,0.793778,1.2555,1.11507,0.704992,0.88512,1,1,2,1,1,0.427744,0.687328,50,50,2.68251,2.9938,94.3237
7.5,0.798998,1.26677,1.1055,0.69728,0.883296,1,1,2,1,1,0.426208,0.679296,50,50,2.70735,3.00756,94.2851
7.51,0.800942,1.26982,1.1007,0.694272,0.8816,1,1,2,1,1,0.420032,0.680672,50,50,2.84685,3.26719,93.886
7.52,0.806635,1.27633,1.09869,0.694368,0.88624,1,1,2,1,1,0.418624,0.680064,50,50,2.83323,3.2708,93.896
7.53,0.765572,1.23368,1.14307,0.709344,0.875104,1,1,2,1,1,0.424032,0.71904,50,50,2.62323,2.91675,94.46
7.54,0.764564,1.26372,1.15082,0.696256,0.879872,1,1,2,1,1,0.422368,0.728448,50,50,2.60733,2.96442,94.4283
7.55,0.792307,1.25928,1.10733,0.696704,0.877344,1,1,2,1,1,0.418048,0.68928,50,50,2.85078,3.19831,93.9509
7.56,0.790231,1.28217,1.10918,0.683616,0.876512,1,1,2,1,1,0.420096,0.689088,50,50,2.8164,3.22572,93.9579
7.57,0.775366,1.23583,1.12938,0.708576,0.87568,1,1,2,1,1,0.4232,0.706176,50,50,2.65397,2.92418,94.4219
7.58,0.79923,1.24943,1.09786,0.702272,0.87744,1,1,2,1,1,0.418688,0.679168,50,50,2.71748,3.01423,94.2683
7.59,0.798715,1.2542,1.10045,0.7008,0.878944,1,1,2,1,1,0.419104,0.681344,50,50,2.80494,3.27197,93.9231
7.6,0.798037,1.25939,1.09882,0.696288,0.876896,1,1,2,1,1,0.41824,0.680576,50,50,2.80005,3.21336,93.9866
7.61,0.80012,1.26221,1.11795,0.708672,0.894496,1,1,2,1,1,0.428192,0.68976,50,50,2.74947,3.07833,94.1722
7.62,0.795386,1.26334,1.10131,0.693376,0.875968,1,1,2,1,1,0.420256,0.681056,50,50,2.69886,3.2889,94.0122
7.63,0.794676,1.26242,1.10592,0.69616,0.878848,1,1,2,1,1,0.426112,0.679808,50,50,2.83873,3.18949,93.9718
7.64,0.798558,1.18988,1.10038,0.738496,0.87872,1,1,2,1,1,0.419712,0.680672,50,50,2.81375,3.2481,93.9382
7.65,0.562136,1.24933,1.56198,0.702816,0.878048,1,1,2,1,1,0.429408,1.13258,50,50,2.02738,2.90961,95.063
7.66,0.789249,1.26054,1.11146,0.695904,0.877216,1,1,2,1,1,0.43104,0.680416,50,50,2.79612,3.18861,94.0153
7.67,0.791586,1.26308,1.10902,0.69504,0.877888,1,1,2,1,1,0.429056,0.679968,50,50,2.7933,3.21907,93.9876
7.68,0.799232,1.2675,1.09978,0.693472,0.878976,1,1,2,1,1,0.417888,0.681888,50,50,2.83715,3.22528,93.9376
7.69,0.814511,1.29483,1.12378,0.706912,0.915328,1,1,2,1,1,0.425024,0.698752,50,50,2.65187,2.99309,94.355
7.7,0.814134,1.2947,1.10307,0.693632,0.898048,1,1,2,1,1,0.419648,0.683424,50,50,2.71155,3.25441,94.034
7.71,0.805294,1.27232,1.10131,0.697056,0.88688,1,1,2,1,1,0.421152,0.68016,50,50,2.89657,3.23478,93.8686
7.72,0.803373,1.26421,1.10048,0.699328,0.884096,1,1,2,1,1,0.418688,0.681792,50,50,2.7997,3.26678,93.9335
7.73,0.780392,1.27189,1.13002,0.693344,0.881856,1,1,2,1,1,0.42416,0.705856,50,50,2.67764,2.95556,94.3668
7.74,0.795386,1.26488,1.10413,0.694304,0.878208,1,1,2,1,1,0.419456,0.684672,50,50,2.81924,3.19514,93.9856
7.75,0.798783,1.24986,1.09875,0.702208,0.877664,1,1,2,1,1,0.418784,0.679968,50,50,2.80346,3.28483,93.9117
7.76,0.78916,1.26554,1.11296,0.694016,0.878304,1,1,2,1,1,0.419872,0.693088,50,50,2.84125,3.22476,93.934
7.77,0.814082,1.28764,1.11757,0.70656,0.909792,1,1,2,1,1,0.426592,0.690976,50,50,2.67744,3.25118,94.0714
7.78,0.79821,1.24878,1.10134,0.703968,0.879104,1,1,2,1,1,0.420032,0.681312,50,50,2.80621,3.24298,93.9508
7.79,0.796439,1.26017,1.09994,0.695168,0.876032,1,1,2,1,1,0.417824,0.682112,50,50,2.8651,3.25294,93.882
7.8,0.787954,1.2626,1.11418,0.695328,0.87792,1,1,2,1,1,0.4304,0.683776,50,50,2.7828,3.23895,93.9782
7.81,0.788406,1.26082,1.11837,0.699328,0.881728,1,1,2,1,1,0.429984,0.688384,50,50,2.73603,2.96268,94.3013
7.82,0.791984,1.2563,1.10653,0.697568,0.876352,1,1,2,1,1,0.425376,0.681152,50,50,2.80125,3.24684,93.9519
7.83,0.801076,1.26952,1.10016,0.694208,0.881312,1,1,2,1,1,0.418816,0.681344,50,50,2.8114,3.25674,93.9319
7.84,0.800652,1.26357,1.09942,0.69664,0.880256,1,1,2,1,1,0.418976,0.680448,50,50,2.80156,3.20101,93.9974
7.85,0.791339,1.26128,1.11952,0.7024,0.88592,1,1,2,1,1,0.429856,0.689664,50,50,2.65926,2.9856,94.3551
7.86,0.800238,1.26392,1.10211,0.697792,0.881952,1,1,2,1,1,0.42112,0.680992,50,50,2.84616,3.26054,93.8933
7.87,0.62751,0.988767,1.09971,0.69792,0.69008,1,1,1,0,0,0.418336,0.681376,0,0,2.86433,3.2087,93.927
7.88,0.617095,0.98115,1.10666,0.696032,0.682912,1,1,1,0,0,0.418656,0.688,0,0,2.78102,3.20511,94.0139
7.89,0.621425,0.973342,1.1112,0.70944,0.690528,1,1,1,0,0,0.42416,0.68704,0,0,2.79387,3.19725,94.0089
7.9,0.620663,0.977225,1.1039,0.70112,0.685152,1,1,1,0,0,0.423616,0.680288,0,0,2.79747,3.14375,94.0588
7.91,0.622132,0.977904,1.10176,0.700928,0.68544,1,1,1,0,0,0.419488,0.682272,0,0,2.84686,3.2668,93.8863
7.92,0.692473,1.099,1.10237,0.694592,0.76336,1,1,1,0,0,0.420576,0.681792,0,0,2.80922,3.23469,93.9561
7.93,0.467943,0.943268,1.48038,0.7344,0.692736,1,1,1,0,0,0.785728,0.694656,0,0,2.12125,2.41839,95.4604
7.94,0.623792,0.994143,1.10586,0.693888,0.689824,1,1,1,0,0,0.424128,0.681728,0,0,2.69584,3.00963,94.2945
7.95,0.616826,0.959941,1.11139,0.714144,0.685536,1,1,1,0,0,0.417984,0.693408,0,0,2.8358,3.18487,93.9793
7.96,0.622392,0.985034,1.09981,0.694912,0.684512,1,1,1,0,0,0.420192,0.679616,0,0,2.85816,3.22977,93.9121
7.97,0.627463,0.926093,1.11066,0.752512,0.696896,1,1,1,0,0,0.419136,0.69152,0,0,2.81118,3.19034,93.9985
7.98,0.628824,1.00138,1.10774,0.695616,0.696576,1,1,1,0,0,0.42304,0.684704,0,0,2.71396,3.05422,94.2318
7.99,0.615048,0.979128,1.1105,0.697568,0.683008,1,1,1,0,0,0.41824,0.692256,0,0,2.76845,3.22624,94.0053
8,0.620076,0.969764,1.10237,0.704864,0.683552,1,1,1,0,0,0.42096,0.681408,0,0,2.79861,3.23505,93.9663
8.01,0.619785,0.954675,1.10598,0.718016,0.685472,1,1,1,0,0,0.419904,0.68608,0,0,2.85163,3.19415,93.9542
8.02,0.606542,0.992922,1.13968,0.696192,0.691264,1,1,1,0,0,0.42416,0.71552,0,0,2.63053,2.92753,94.4419
8.03,0.623378,0.985753,1.0975,0.694048,0.68416,1,1,1,0,0,0.4184,0.679104,0,0,2.86571,3.61827,93.516
8.04,0.621199,0.986291,1.10074,0.69328,0.683776,1,1,1,0,0,0.419296,0.68144,0,0,2.79652,3.26351,93.94
8.05,0.631484,0.995821,1.09872,0.696736,0.693824,1,1,1,0,0,0.418496,0.680224,0,0,2.81328,3.22378,93.9629
8.06,0.626296,1.01327,1.11155,0.68704,0.69616,1,1,1,0,0,0.428256,0.683296,0,0,2.73761,3.01707,94.2453
8.07,0.626526,0.993182,1.10118,0.694656,0.68992,1,1,1,0,0,0.418784,0.6824,0,0,2.70462,3.18867,94.1067
8.08,0.615627,0.980021,1.10659,0.695136,0.681248,1,1,1,0,0,0.41904,0.687552,0,0,2.79106,3.22861,93.9803
8.09,0.622193,0.961999,1.10016,0.711552,0.684512,1,1,1,0,0,0.418784,0.681376,0,0,2.79934,3.21487,93.9858
8.1,0.628134,0.98672,1.11283,0.708416,0.699008,1,1,1,0,0,0.419872,0.69296,0,0,2.77477,3.17503,94.0502
8.11,0.641296,1.02249,1.1095,0.695872,0.71152,1,1,1,0,0,0.428064,0.68144,0,0,2.79808,3.01269,94.1892
8.12,0.620974,0.983868,1.1,0.694272,0.683072,1,1,1,0,0,0.419456,0.680544,0,0,2.83137,3.22219,93.9464
8.13,0.616593,0.981777,1.11005,0.697152,0.684448,1,1,1,0,0,0.428288,0.68176,0,0,2.78816,3.21899,93.9929
8.14,0.623334,0.981649,1.10944,0.70448,0.691552,1,1,1,0,0,0.418784,0.690656,0,0,2.79984,3.23079,93.9694
8.15,0.625222,1.00318,1.11571,0.69536,0.697568,1,1,1,0,0,0.42592,0.689792,0,0,2.69583,3.02842,94.2757
8.16,0.631915,1.00129,1.10253,0.695808,0.696704,1,1,1,0,0,0.420704,0.681824,0,0,2.85644,3.2353,93.9083
8.17,0.618624,0.985656,1.10547,0.693824,0.683872,1,1,1,0,0,0.419424,0.686048,0,0,2.79682,3.2158,93.9874
8.18,0.619219,0.949309,1.10426,0.720288,0.683776,1,1,1,0,0,0.419296,0.68496,0,0,2.80865,3.18459,94.0068
8.19,0.623194,0.979826,1.10733,0.704288,0.69008,1,1,1,0,0,0.421568,0.68576,0,0,2.73297,2.9782,94.2888
8.2,0.60661,0.980463,1.12515,0.696128,0.682528,1,1,1,0,0,0.445408,0.679744,0,0,2.75666,3.13939,94.104
8.21,0.670915,1.06287,1.1023,0.695808,0.739552,1,1,1,0,0,0.420512,0.681792,0,0,2.89334,3.25841,93.8483
8.22,0.46605,0.969914,1.46758,0.705184,0.683968,1,1,1,0,0,0.788128,0.679456,0,0,2.14589,2.49106,95.3631
8.23,0.618475,0.995017,1.12618,0.7,0.696512,1,1,1,0,0,0.438144,0.688032,0,0,2.67249,2.99148,94.336
8.24,0.62117,0.986635,1.10285,0.694336,0.685056,1,1,1,0,0,0.419744,0.683104,0,0,2.80593,3.30718,93.8869
8.25,0.628332,0.991952,1.09853,0.69584,0.69024,1,1,1,0,0,0.418272,0.680256,0,0,2.81162,3.20585,93.9825
8.26,0.634887,1.00478,1.10125,0.69584,0.699168,1,1,1,0,0,0.419712,0.681536,0,0,2.8704,3.23056,93.899
8.27,0.619046,0.992392,1.12602,0.7024,0.697056,1,1,1,0,0,0.42704,0.698976,0,0,2.70024,2.94425,94.3555
8.28,0.617809,0.97375,1.10864,0.703392,0.684928,1,1,1,0,0,0.427968,0.680672,0,0,2.64884,3.03542,94.3157
8.29,0.621053,0.965551,1.10048,0.70784,0.683456,1,1,1,0,0,0.41936,0.68112,0,0,4.81032,3.18369,92.006
8.3,0.622332,0.986449,1.10048,0.694272,0.684864,1,1,1,0,0,0.41856,0.68192,0,0,2.80251,3.2614,93.9361
8.31,0.626071,0.994673,1.1167,0.70288,0.699136,1,1,1,0,0,0.423232,0.693472,0,0,2.83961,3.23258,93.9278
8.32,0.612278,0.980602,1.11494,0.69616,0.682656,1,1,1,0,0,0.433824,0.68112,0,0,2.67193,3.10193,94.2261
8.33,0.62391,0.98667,1.09718,0.693792,0.684544,1,1,1,0,0,0.419104,0.67808,0,0,2.80891,3.23093,93.9602
8.34,0.629481,0.996132,1.09978,0.694976,0.692288,1,1,1,0,0,0.41776,0.682016,0,0,2.81879,3.21796,93.9632
8.35,0.611458,0.964634,1.1177,0.70848,0.683424,1,1,1,0,0,0.42,0.697696,0,0,2.80371,3.21539,93.9809
8.36,0.631701,1.0115,1.11379,0.695584,0.703584,1,1,1,0,0,0.430176,0.683616,0,0,2.71595,3.03547,94.2486
8.37,0.621954,0.948463,1.1031,0.72336,0.68608,1,1,1,0,0,0.418432,0.684672,0,0,2.79467,3.21728,93.9881
8.38,0.621311,0.944304,1.09853,0.722784,0.682528,1,1,1,0,0,0.418752,0.679776,0,0,2.80757,3.25361,93.9388
8.39,0.617851,0.96523,1.10566,0.707744,0.683136,1,1,1,0,0,0.418816,0.686848,0,0,2.79304,3.23905,93.9679
8.4,0.617534,0.996255,1.13043,0.700704,0.69808,1,1,1,0,0,0.439296,0.691136,0,0,2.67347,2.97794,94.3486
8.41,0.623738,0.985521,1.1,0.696192,0.686112,1,1,1,0,0,0.419776,0.680224,0,0,2.87088,3.23145,93.8977
8.42,0.598321,0.988072,1.14742,0.694816,0.686528,1,1,1,0,0,0.466976,0.680448,0,0,2.72329,3.11195,94.1648
8.43,0.62524,0.980246,1.09971,0.70144,0.687584,1,1,1,0,0,0.419104,0.680608,0,0,2.83176,3.23357,93.9347
8.44,0.625641,1.00285,1.11722,0.696992,0.698976,1,1,1,0,0,0.42976,0.687456,0,0,2.69635,2.97733,94.3263
8.45,0.57299,0.985622,1.19446,0.6944,0.684416,1,1,1,0,0,0.424192,0.770272,0,0,2.51826,2.82004,94.6617
8.46,0.599658,0.985808,1.14166,0.694464,0.684608,1,1,1,0,0,0.420192,0.721472,0,0,2.76071,3.16678,94.0725
8.47,0.621959,0.972074,1.09965,0.703584,0.683936,1,1,1,0,0,0.418528,0.68112,0,0,2.79342,3.27994,93.9266
8.48,0.623654,0.97788,1.11149,0.708864,0.693184,1,1,1,0,0,0.421824,0.689664,0,0,2.80002,3.23288,93.9671
8.49,0.619614,0.984519,1.10355,0.694528,0.683776,1,1,1,0,0,0.424832,0.67872,0,0,2.71696,3.02036,94.2627
8.5,0.583279,0.969632,1.17542,0.707072,0.6856,1,1,1,0,0,0.421664,0.75376,0,0,2.64807,3.00765,94.3443
8.51,0.616998,0.982611,1.11072,0.69744,0.685312,1,1,1,0,0,0.430688,0.680032,0,0,2.86835,3.2066,93.925
8.52,0.629154,0.992363,1.11037,0.703968,0.698592,1,1,1,0,0,0.425408,0.68496,0,0,2.77281,3.17667,94.0505
8.53,0.619863,0.929607,1.10579,0.737344,0.68544,1,1,1,0,0,0.425312,0.68048,0,0,2.70381,3.01484,94.2813
8.54,0.627089,0.991407,1.10096,0.696384,0.6904,1,1,1,0,0,0.419328,0.681632,0,0,2.80144,3.25743,93.9411
8.55,0.640319,1.02307,1.1105,0.69504,0.711072,1,1,1,0,0,0.419072,0.691424,0,0,2.78628,3.2466,93.9671
8.56,0.638213,1.00883,1.11075,0.702688,0.708896,1,1,1,0,0,0.420448,0.690304,0,0,2.81846,3.20292,93.9786
8.57,0.617475,0.990809,1.11738,0.696352,0.689952,1,1,1,0,0,0.42736,0.690016,0,0,2.68832,2.96931,94.3424
8.58,0.621731,0.982982,1.1,0.695744,0.683904,1,1,1,0,0,0.419008,0.680992,0,0,2.81005,3.22554,93.9644
8.59,0.622646,0.985011,1.10106,0.696,0.685568,1,1,1,0,0,0.419136,0.68192,0,0,2.85816,3.21304,93.9288
8.6,0.612691,0.964567,1.11754,0.709856,0.684704,1,1,1,0,0,0.429056,0.68848,0,0,2.78668,3.18516,94.0282
8.61,0.616475,0.989044,1.11997,0.69808,0.690432,1,1,1,0,0,0.430016,0.689952,0,0,3.03641,2.91818,94.0454
8.62,0.622778,0.985269,1.09974,0.695136,0.684896,1,1,1,0,0,0.418912,0.680832,0,0,2.81209,3.26847,93.9194
